id,body,owner_id
93877,Do we need to clean all the below data before answering the question in Chekpoint -1 1. Cleaning Funding Type 2. Funding amount 3. Mapping of sectors 4. removig the non English speaking rows.,318804
93878,Can anyone please tell me what to do with mapping.csv after category operation.,319869
93880,"The &#39;country_code&#39; and &#39;raised_amount_usd columns obtained after merging to a master is having a huge percentage of Nan values. So, Do we need to remove the rows having the above two columns having &#39;Nan&#39; Values?. If so, as it is being a critical columns for the analysis will it not impact the results ?. Any suggestions?",311115
90070,"Hi Guys, Tanay here from Halasuru, Bangalore. Currently working in Nielsen in Advance Analytics division. Education background : MBA - General Management. Skills : Finance Knowledge, Analytics. Wish to collaborate with peers staying in MG Road, Halasuru, Indiranagar, Domlur,Koramangala. Reply to this if interested to collab. Whatsapp no. 9987354187",318451
93885,Should we clean the data required for checkpoints 3 and 4 in step 1? Or that can be done in the respective checkpoints?,304319
90068,nan,318005
93889,"Now, the aim is to find out the most heavily invested main sectors in each of the three countries (for funding type FT and investments range of 5-15 M USD). is the investments range in Sector Analysis is also same funding type analysis i.e per investment round ?",301115
93893,,306738
93760,nan,300723
93892,"Can anyone tell me what's the issue with this code? It keeps giving me an error: TypeError: 'float' object is not subscriptable master_frame[""primary_sector""]=master_frame[""category_list""].str.split(""|"").apply(lambda x: x[0])",318397
93871,"Point 1 in Checkpoint 5: Sector Analysis 2 asks to create the following: ""The total number (or count) of investments for each main sector in a separate column. The total amount invested in each main sector in a separate column"" Firstly, is it necessary to create these separate columns for each of D1, D2, D3? If YES, then what exactly is the need for it? because these columns would just have repetitive and redundant data, which wouldnt be used at all! So, are these columns required and necessary to be created ? Please if any TA could clarify. thank you.",317998
93891,Is it expected to write a code for identification of the top3 English language countries ? Or simply take from the TOP9 dataframe manually?,310509
93896,"In one of the input files, observed a column with high null % (>15) and this is one of the required key columns for the assignment to proceed... Cannot drop Can we replace the null values with the mean? This makes sense Because there is no general guideline or thumb rule when dealing with null values - it could be subjective some times... TA pls answer on priority thanks",308437
93867,"Can we/Should we just DROP the blanks column when we read the mapping.csv file?? It is mentioned in the question statement that there are exactly 8 main sectors . however, if blanks column is also counted then the total main sectors sums to 9. So, should we just drop it? or, is it required to keep it? If some TA could please clarify. thank you.",317998
93900,"Hi, when give master_frame.isnull().sum() i have got category_list 3407 do I need to remove these rows and merge it with mapping?",317410
93901,nan,310624
93899,"Checkpoint 2 clearly states that we need to select the finding type based on average of investment amount in range 5-15M USD. Checkpoint 5 states: &quot;Create three separate data frames D1, D2 and D3 for each of the three countries containing the observations of funding type FT falling within the 5-15 million USD range . &quot; So, I understand that checkpoint 2 needs average funding to be in range of 5-15 M USD. while checkpoint 5 requires us to select only those rows ( obeservations ) for DataFrames D1-D3 which have investment amount between 5-15M. This way, we can predict companies that can be considered for investment by our CEO. Otherwise, the top company may currently require 50M USD. Am I correct in my understanding?",308637
93907,nan,308434
93908,nan,310009
93912,nan,314197
93920,Do we need to consider the company name which got the highest investment in the top sector selected in point 3 or the top company name irespective of the sector.,306725
93929,"How to deal with the zeros and and amount in four digits or lesser, this sounds awkward if some one is funding $1000 No celar instructions is here. what should be the approach. any suggestions pls.",306244
93915,"HI, For meging of two data frames master_frame and mappping.Do we need to create new column in mapping file as &#39;main_sector&#39; having the column name of sector that has value 1. ?",317410
93936,"Do we need to consider the status of companies while performing the analysis? If so, do we need to remove comapanies in closed status?",317149
93919,"When creating dual axis bar chart in Tableau, it results in a stacked bar chart.. how to create dual axis bar chart with adjacent bars for different measures",306251
93939,"In Spark Investment case study, do we need to remove columns with Null values more than 5%? Because this limit was set for Movies Assignment only. I am not sure If we should use the same for this dataset also. Any opinions?",318532
93941,nan,300687
93982,"While creating dataframe D1, D2 and D3 do we need to consider below filter. Please confirm:- D1 = country1 + FT + rows where funding amount is between 5-15 million usd D2 = country 2 + FT + rows where funding amount is between 5-15 million usd D3 = country3 + FT + rows where funding amount is between 5-15 million usd",320103
93985,nan,318344
91569,There are many values in primary_sector for which no corresponding value exists in mapping df even after clearing mapping df. Ex. Swimming. In some cases there are near-similar values (at times even more than 1) in mapping df. Ex. Games What to do with these cases?,311686
93988,nan,318082
93991,nan,318082
93999,nan,307491
94009,nan,315560
94010,How does one acces the mapping file,312892
94018,"I used same way as we did code while leraning. make column name both as permalink and values to all capital master=pd.merge(df1,df1,how='inner', on='permalink') its throwing error MemoryError I am stuck here. Please help",312019
93914,"I know this question has been asked before, but I want to bring it into TA's attention. Question clearly states that "" Considering that Spark Funds wants to invest between 5 to 15 million USD per investment round , which investment type is the most suitable for it?"" If we take the average investement of four investment type, and identify 5-15 mil range manually, then it does not show how many investment rounds have been made for an organization/investment_type. I think number of rows per venture within 5 to 15 million USD needs to be captured here. TA, please verify",304814
94015,"Hi Dow we need to handling missing values for case study or we have to keep records as it is by clening only special charecters. I am asking this question because we have lot of missing values in fund_raising_amount,category_list,country_code &amp; sector. Overall analysis result may not inpact how ever this imacts checkpoints which was asked to update in Excel.",315455
94023,How to identify English speaking country in Top9,315679
94024,nan,313526
93265,"There are several clarifications needed from TA as I believe in the real world the business team would provide definitive answers to them. All questions below are about data mangling in Python and not editing the input data files. 1. Several categories (44?) have no match in mapping spreadsheet, what should be done for these? Should they be mapped to 'Others' main sector or just effectively ignored 2. One exception to the above is nanotechnology category which abt 250 companies have and has no mapping. Can we map this to semiconductor main sector? Or to also map to Others or ignore these companies? 3. Many companies have no category, should they be mapped to Others main sector? Or again ignored/deleted?",300694
94038,do we needs to remove modify the data frames also if any unique comany names ? And for companies we should use permalink and rounds company_permalink ? Needs help here,312019
94037,"Hi, What is funding type FT in the master_Frame? Is it from column &#39;funding_round_type&#39;.",317410
94026,"Hello everyone! I need to confirm one thing. In this check point while reviewing the mapping file it appears that at some sector names, word na is changed to 0 like Analytics is written as A0lytics in mapping file. There are some others as well. 1. Want to confirm if you all are seeing this. 2. If yes, wouldn't it affect our logic when we have to compare our primary sector with mapping file and punch the main sector. 3. Do we have to make changes ourselves in mapping file for this before writing the logic to punch the main sector. I have shared the screenshot as well.",311855
94030,"In companies dataframe, for counting the number of unique companies do we have to consider the name column ? There is a NULL value in the name column, do we need to consider it ? Also I guess for unique companies if we take the name column then we should find the unqiuenes by converting the cases first. In rounds2 dataframe , for counting the number of unique companies do we have to consider the company_permalink column ?",318756
94042,"will we get more, less, same marks for dynamically using values as we progress through the analysis and checkpoints? Some example: 1. say 'private equity' is the best funding type; can we just hardcode 'private equity' for our queries in checkpoints 3.1 and onwards? 2. similarly lets say we find that Australia, Malta, and Sudan are the top3 english speaking countries for the funding type in 1. above - can we hard code Australia, Malta, and Sudan when deriving D1,D2,D3 OR do we have to use lets say something like Top3Eng[0], Top3Eng[1], and then Top3Eng[2] to keep our code dynamic Again, I would like to know if we will get exra, less, same marks for dynamic approach. Thx.",300694
94045,"HI, Please correct me if I am wrong, is FT a value in funding_round_type or a calculated value?",317410
94044,"Am trying groupby,sum and sort in dataframe in this order It's showing following error : Sort_values() got an unexpected keyword 'by' Why???",308437
94048,nan,308495
94054,nan,315560
94064,nan,300723
94049,nan,308495
94050,"newdata_frame=df1.merge(df2,left_on=&#39;Col1DF1&#39;,right_on=&#39;columnDF2&#39;,how =&#39;inner&#39;)",312016
94052,nan,300723
93931,"When I am trying to split category_list column of companies file using lambda function to get primary sector (separated by |), its throwing error . But when manually splitting instead of lambda function, its working correctly, I am stuck in this stage. Kindly help. companies=pd.read_csv(""companies.txt"", sep='\t',engine='python') companies['category_list'].str.encode('utf-8').str.decode('ascii', 'ignore') Is there any issue with encoding. def convert(x): x1=x.split(""|"") return x1[0] companies['category_list2'] = companies['category_list'].apply(lambda x:convert(x)) AttributeError: 'float' object has no attribute 'split' (this error I am getting) inside function If I use x1=x.str.split(""|"" ), then getting below error. AttributeError: 'str' object has no attribute 'str'",311404
94058,nan,318433
94068,Instead I am getting 1 row and that row has permalink value and rest are NAN.is that fine can i drop that row?,300687
94051,nan,308495
94065,"After merging the mapping file with the master_frame...some of the main_sectors had NaN since there was no corresponding primary_sector for that. So, how should we treat these values ? --&gt; impute with value &#39;Others&#39; or delete these rows having null values ? Please confirm so that we can move ahead.",318479
94060,nan,308495
94053,"When i am applying the filter on top 4 i have getting the correct values (Graph 1 below for IND) But when I reduce the filter to top 3, i get incorrect 3rd value (Graph 2 for IND). Notice the graph for IND country, ideally it should give 52 as the 3rd,, but i get 20 as the 3rd entry in graph 2. Any idea what could be wrong?",316036
94062,nan,315560
91334,nan,317993
94066,nan,300723
94617,nan,318579
94124,nan,315633
93725,"There are some primary sectors in master dataframe which doesnt have corresponding main sector value in the mapping dataframe, even after doing all possible data cleaning of mapping dataframe. I know this question was discussed in the past and it was suggested that using inner join is the solution to this because it will take care of null values. But I am rethinking this and feel that using inner join may not necessarily be the only right option to make. Inner join will basically drop rows from master_frame that doesn&#39;t have matching values from the mapping dataframe. Instead if we impute null values to &#39;Others&#39; that will mean we are making a bold design decision but saving important rows. So its sort of a trade off. The case study wants us to make appropriate realistic assumptions wherever required. In light of this, can we not go with the latter option? TAs, please clarify.",310511
94129,Are these top 3 countries or top 3 english speaking countries. TA please confirm urgently.,300748
94132,"There is a column called ""Blanks"" in the mapping file which maps an empty cell to the Blanks main sector. Should we include it or drop it from mapping dataframe before merging it with the master_frame ?",313691
94131,"To create D1,D2 &amp; D3 we have to filter values based on Country+FT+rased _amt(5-15)M. then we can add total number of investment and total amt invested to the respective Dataframes .Is my approach correct.",319444
94133,"I am getting the below error while trying to import comparines.txt usind pd.read_csv() &quot;ParserError: Error tokenizing data. C error: Expected 1 fields in line 4, saw 2&quot; On adding pd.read_csv(&#39;D:/DScns/GroupPrj/companies.txt&#39;, encoding = &#39;latin-1&#39;,error_bad_lines=False ) to identify the row having the issue, all rows were returned with the same error. Any pointers?",315764
93500,"I tried using some encoding format but could&#39;nt reach to it. While loading the txt file i m getting the result but the result is appearing in txt format ,all jumbled up.What to with that.? How to make it a look in normal format",310611
94135,Do we need to find below based on the top 3 english speaking countries and then on the main sector or should it be on the complete master table irrespective of country. The total number (or count) of investments for each main sector in a separate column The total amount invested in each main sector in a separate column,318804
94139,"For example as above, if we drop funding_round_code column, we may get duplicate rows. so it will be a problem if we drop that column right?",300733
94558,nan,308495
94119,As I have got nearby 82% in current scenario...Is this value is correct? And also while imputing the value to country_code it is correct having nearby 5k are null&#39;s. ? for string&#39;s we can&#39;t do the mean() so getting the top vallue from value_counts(). Can we consider value to replace?,318846
94151,nan,314678
94154,nan,315633
94149,"Hi TA, We have tri ed to extract the PDF document provided in the case study for English speaking countries using PyPDF2 . However, it is not working correctly as there seems to be some inherent problem in handling the &#39;White Spaces&#39; in the PDF document with PyPDF2 . It is generating output but the result are scrambled and unstructured without whitespaces. Instead, we are planning to use PDFMINER package (`pdfminer.six`). Kindly please confirm we can go ahead and use the PDFMINER to extract country names and use for the case study.",311115
94157,nan,315633
94156,nan,314629
94485,"In Section - Checkpoint 5: Sector Analysis 2 Create three separate data frame D1, D2, and D3 for each of the three countries containing the observations of funding type FT falling within the 5-15 million USD range. The three data frames should contain: 1. All the columns of the master_frame along with the primary sector and the main sector 2. The total number (or count) of investments for each main sector in a separate column 3. The total amount invested in each main sector in a separate column3 The points 2 and 3 are NOT very clear. Are we expecting two new columns in D1, D2 and D3 one for the total number of investment and one for the total amount invested in main_sector?. or, these aggregated values into a new data frame? please confirm.",311115
94172,"How to present a plot with all the three Data files (D1, D2 and D3) in one sheet?",304319
94174,nan,305847
94173,"For Table 1.1 , finding unique companies count, should we need to do data cleaning first and tehn find the unique number of companies or first unique number of companies and then data clean up?",317073
94178,nan,314818
93980,"Once we have a merged datafarme from master_frame &amp; mapping using inner joins . There are few rows with primary_sector=NaN &amp; main_sector=Blanks Though &#39;Blanks&#39; do not represents any valid main sector but the fact is that there were investments to such companies irrespective of the sector. The question asks for &quot;Total number of investments (count)&quot; &amp; &quot;Total amount of investment (USD)&quot; It has not been asked explicitly in questions to consider or ignore such records, that is, it has not been asked explicitly if the Total number &amp; Total amount should be with or without respect to the valid sectors. There is a differnce in values when we include such records or exclude such records. Other questions are specific to best performing sectors and are clear on what is needed but these 2 questions are not. These are two different scenarios and inclusion &amp; exclusion of &#39;Blanks&#39; and results differ. What is expected in this question? TAs - Please clarify the expectations.",306248
94180,"After dropping and imputing as much I could, there is about 6-7% of null values in country and region column. What should be the best way of handling this part? Or would it be a good idea to leave them null as we dont have any way we can determine the country code and region?",307176
94183,nan,308434
94184,Investment excel changes color. It became red when I entered some date. Does color coding has any significance?,301643
94185,"struck in to check point 3 . get NaN data in country_code with respect to &#39;raised_amount_usd&#39;.I am using below merge command did not get NaN data in country_code with respect to &#39;raised_amount_usd&#39;.I am using below merge command master_frame=round2.merge(companies, left_on=&#39;company_permalink&#39;, right_on=&#39;permalink&#39;, how=&#39;outer&#39;) pls help",320689
94187,Does the empty value represent funding information not being available or does it represent 0 funding? TA&#39;s Please respond.,318576
94195,nan,300721
94199,Should we perform sector analysis 1 and 2 on master_frame or data frame which is filtered for specific funding type and the top 3 countries ?,313691
94218,investment case study,314818
91115,"If we look closely at the mapping.csv file, a lot of categories having the term &#39;na&#39; in it which seems to have been replaced by 0. If you search by the expression: [A-Za-z]{1,}0[A-Za-z]{1,} you&#39;ll see it. example: Waste Ma0gement, Task Ma0gement",318381
92163,"The number of unique companies does not match numbers doing it through Python code vs. Checking through excel using drop duplicates, anybody seeing the same issue? is it expected ?",304027
92168,A significant percentage of NaN values exist in 'raised_amount_usd' column in the rounds2 dataset. I assume that is expected given the buisness scenario described here. A company may get investment through venture vs seed vs others. Would you suggest imputing some default value for nulls or leave the nulls as they exist?,306250
94233,nan,314197
94235,nan,318579
93933,The query is regarding how to submit the Tableau plots requested as part of the case study. Wanted to confirm if we just need to provide the Tableau plot screenshot under the investment case study Power Point presentation or need to also submit the tableau workbok files as part of the submission?,316036
91264,I know I can use the free version but that has limitations we were told we would be provided with the Tableau license key - we need that ASAP as not having it is holding us up completing the assignment,300694
94237,,308782
93090,1. Is it required to remove unused columns from the master_dataframe? 2. Is it required to remove unused rows from master_dataframe base on the column raised_amount_usd? 3. Do we need to do the cleansing of the data before the check point 1 or before checkpoint 2? Request you to be specific on the queires?,301113
91288,nan,317993
96538,We have received the following feedback. We have converted to lower case after taking the substring. Wouldn't that be sufficient to carry out the comparison? Will converting before taking the substring have an implication on the comparison? (Partial code screen shots below),317149
94264,nan,308495
94246,"1) I am able to do the data cleaning from mapping 2) Able to create the primary_sector too, in master frame. 3) After step-2 joined the 2 dataframe to get one wide data frame. Stuck at creation of master sector? Trying to use melt for identifying 8 main sector but got stuck. Any clue/help is appriciated.",307495
94273,nan,315560
94278,nan,314197
94272,How should we filter the constraint of only English speaking countries? And at what point?,318350
94258,nan,318344
94294,1) To resolve data quality issues when we replace '0' with 'na' there are some correct categories which would also get affected. How do we handle such scenarios - like - Enterprise 2.0 getting converted to Enterprise 2.na? 2) After replacing '0' with 'na' - some categories will become 'navigation' instead of 'Navigation' so they need to be handled too ? Please confirm,319876
94259,nan,308434
94297,"Also, you know the top three English speaking countries and the most suitable funding type for Spark Funds. Let&rsquo;s call the three countries &#39;Country 1&#39;, &#39;Country 2&#39; and &#39;Country 3&#39; and the funding type &#39;FT&#39;. ?",301108
94275,nan,315560
94303,nan,313691
94307,nan,315560
94260,"Can someone guide on how multi column sort can be performed on a group by function. For Example, i have done a group by on two columns and i am calculating the sum of third column for this group by. I want to sort the values now within the group by columns. First level of sort should run on column 1, then 2nd level of sort on column 2",312096
94277,nan,300706
94287,"Hi, After i merge the mapping file dateframe with the master_dateframe ,I am getting many rows with NaN values ....should i drop them or we arent suppose to get NaN values after merging ? P.S - i cleaned the mapping data ,replace the values and used inner join for merging",319860
94309,"I am getting the warning while creating a new column for D1 A value is trying to be set on a copy of a slice from a DataFrame. Try using .loc[row_indexer,col_indexer] = value instead Though I am using D1.loc[:, &#39;columnname&#39;] = # Series",318329
94311,"Hi, At checkpoint 5. I'm trying to add the sum and sum of investments to the whole new columns. I'm not sure how to reach that solution. Regards, Abhinay",318370
94316,"We have used an additional file in addition to the ones provided in case study. Should we submit our own data file in addition to the 3 files (python main file, pdf, excel) asked?",306250
94320,Will that affect my output of top 9 country? @nd query:To find top 3 english speaking country I understand from TA and discussion forum it should be done manually.So do we need to explain how we got the result or just put the names. I should the find the official of which country is english and then the investment amount and list them according,300687
94332,nan,310624
94322,"A plot showing the top 9 countries against the total amount of investments of funding type FT. This should make the top 3 countries (Country 1, Country 2, and Country 3) very clear. -- Are these (Country 1, Country 2, and Country 3) the countries found in checkpoint 3 country analysis?? A plot showing the number of investments in the top 3 sectors of the top 3 countries on one chart (for the chosen investment type FT). -- Here also the top 3 countries are the countries found in checkpoint 3 country analysis?? And the top 3 sectors here has to be calculated newly based on master_frame?",318328
94337,how to Extract the primary sector of each category list from the category_list column as there is no pipe sign?,320689
94335,This is when merging the mapping and master data frame.,312376
94339,Checkpoint 6 asks for plotting the dataframes. How can the dataframes be exported from jupyter file and in what format do they need to be for tableau import?,301644
94348,Or does the cleaned master_frame which is created after merge with mapping without any further filters or it should be used for tableau plots?,318328
94346,"Quuestion : &quot;Considering that Spark Funds wants to invest between 5 to 15 million USD per investment round, which investment type is the most suitable for it?&quot;",304695
94349,"Using an inner join for master and mapping data frames on &quot;category_list&quot; will result in joining both data frames on their respective &quot;category_list&quot; columns, however, we need to use the &quot;Primary Sector&quot; column of master data frame for this join. I used the left_on and right_on parameters as well to explicitly mention the columns to be used for the join. But that results in the merged data frame retaining the category_list columns from both the data frames. Is my understanding correct and what am I missing here?",317141
94347,nan,318426
94352,nan,317982
93111,nan,317990
94351,nan,315560
94350,nan,315560
93108,While trying to load the companies.txt and rounds2.csv into a data frame. I am getting &quot;&#39;utf-8&#39; codec can&#39;t decode byte 0xa0 in position 25: invalid start byte&quot; error even if I am using different ecoding format like &#39;iso-8859-1&#39; and not &#39;utf-8&#39;. Can someone please help on this so that I can move forward with the assignment.,318374
93334,"The 3rd task is : &#39;A plot showing the number of investments in the top 3 sectors of the top 3 countries on one chart (for the chosen investment type FT).&#39; Is it correct to assume it is to be done for 5mn-15mn records only. i.e. on D1,D2 and D3?",311686
94357,"I am using below format for merge mf - pd.merge(df1,df2, left_on=df1col, right_on=df2col, how=inner) when I use inner, unable to populate df. for concat, right,left and outer join, I am able to populate value. Need help",300685
94356,nan,318579
93117,nan,317990
93118,"There are certain primary_sectors like 'Natural Gas Uses','Self Development' which are missing from the category_list in mapping.csv file. As a result, the mapping to the Main_Sector is not possible. How should we treat such missing primary_sectors?",313826
94367,nan,315560
94368,"we are reqd to ploy fraction of the 3 given Fund types. When we filter on these 3 FTs, it finds fraction with respect to 3 only and not total. so it shows incorrect values.",304319
94373,"&quot;Checkpoint 4: Sector Analysis 1&quot; says 8 main sectors including &quot;Others&quot;, but when i check the Mapping file, it has 9 sectors including &quot;Others&quot; ?",308440
94369,nan,315560
94383,nan,311117
94372,Need some clarification on below statements:- The total number (or count) of investments for each main sector in a separate column The total amount invested in each main sector in a separate column,301108
94385,"Are these both counts? If yes, then what is the difference?",317514
94001,"For the given conditions of Funding type, Raised amount range of 5M to 15M and English speaking country and sector, if multiple companies are level in terms of the raised_amount, is there any guideline on how we should choose the top company? I also found the below statement in the case study. This makes me believe that we can make our own assumption for choosing the top company. ""Table 5.1: Based on the analysis of the sectors, which main sectors and countries would you recommend Spark Funds to invest in? Present your conclusions in the presentation. The conclusions are subjective (i.e. there may be no ‘one right answer’), but it should be based on the basic strategy — invest in sectors where most investments are occurring."" Can some TA confirm this?",318084
94387,We need to provide the analysis which we have performed. Apart from that what should be the format?,308442
94396,nan,305804
94380,Unable to read csv file,318240
94401,"now check point 6 ,,again to get data for avg amt per funding type ,this data will be different (slightly for this analysis)from checkpoint 2 due to dropping of blanks at check point 4.which data for plot.i think the last one.Confused",318005
94423,"While taking the sum of raised_amount_usd grouped by country code - I am geting ALB 2.767440e+05 like this amount , how to change it in correct format",318814
94430,Spart fund investment - group project,318497
94413,nan,300687
94416,while reading pansad dataframe to _csv getting this error i have written df.to_csv(r&quot;path_where_tore\filename.csv&quot;),319444
94420,nan,302741
94421,In PPT in problem solving methodology they have mentioned a flow chart. So do we need to represent it in diagramatic representation of flow chart or it&#39;s just the step by step procedure. please clarify.,312756
93564,nan,304813
92605,nan,310419
92812,nan,311169
94440,nan,314511
94443,nan,302741
92691,The data in rounds has same company_permalink but in different fonts. So this has to be considered as one company right? the other columns obviously varies Eg: /ORGANIZATION/0NDINE-BIOMEDICAL-INC /organization/0ndine-biomedical-inc the above is the same company?,305845
94449,nan,303673
93533,"The infomation given is all about the company permalink column, but seems like the &quot;name&quot; column also has issues with the encoding. However, when I tried to correct the encoding using the method in the stack overflow answer, using the lambda function, it gives the below error: AttributeError: (&quot;&#39;float&#39; object has no attribute &#39;encode&#39;&quot;, &#39;occurred at index name&#39;) Now, the point is do we need to correct the encoding of the &quot;name&quot; column because I feel it is not going to be used anywhere.",318397
94452,nan,310997
92866,"What are the deliverables for the Case Study? Also, how are we submitting the table worksheets - twb or twbx file?",310511
94460,There is no header row when you export the Top9countires out of pandas for usage in Tableau. How do you add the header row?,317514
94470,Are dataframes expected to be converted to Excel or dump into SQL Tables? and then the exports are expected to be imported into Tableau? Please suggest. If so this is expected without being taught correct? Or Am I in the wrong direction?,318007
92946,When i click on download button. It is opening new page. But not download started,311952
94483,For the presentation document what are the things that need to be submitted.,312892
94471,"MainSector column hold values such as Automotive &amp; Sports','Cleantech / Semiconductors',,'News, Search and Messaging','Others','Social,Finance,Analytics,Advertising' and Primary_sector has just 1 sector after splitting on '|' how will i map",311386
94462,Since there is no option provided the range of funding i.e 5 to 15 m$ for the funding to select in tabuela so the answer will vary? is my assumption correct for this tabuela 3 question. A plot showing the number of investments in the top 3 sectors of the top 3 countries on one chart (for the chosen investment type FT). TA please confirm it is question from our group.,307843
94481,nan,307176
94473,Checkpoint 5: Specific FT Top 3 English Countries Observations between 5MN to 15MN Checkpoint 6: for charts Specific FT Top 3 English Countries This will lead to different answers for python file and presentations. Kindly suggest.,318436
94477,There are two types of formats in Tableau one is twb and another is twbx. The format twbx will have the data source attached along with the plots whereas twb will only have the plots. Which format is required to be submitted?,312758
94493,do we need to use transform in order to get the count and sum with group by primary category? Transform throwing error.,300734
94487,nan,318579
94497,"How should I extract the count of investment and total investment from the respective columns, given that the numbers in those coluimns are redundant because of multiple main_sectors?",317141
94474,nan,318426
94496,nan,306038
94478,mapping.csv file cleaning How to clean and correct the mapping.csv? It should be done before the merging with master_frame or after merging . How can we do the cleaning? Any suggestion,318814
94484,Version 1: Just after creating master data-frame. Version 2: Cleaning the master data-frame just before mapping dataframe,318429
94500,"is it possible that in top main sector, there would be multiple companies received highest fund. e.g in money sector there would be three companies received same amount ?",306243
94501,"Additionally, if top 3 english speaking countires are changing from checkpoint 2 results to 5-15M range funding analysis, do we need to change the countries?",313767
94479,How to get 'Top N' records in a grouped dataframe object by grouped column .loc method throws an error in such cases,306250
94517,How to add the determined number of investments in each main sector as a column? Is this concisely possible in a single statement?,318007
94489,"Does others qualify as a main sector for the top 3 countries? If yes, then how can it be communicated via the plot what 'Others' is?",300748
94475,"We find 2 kind of expressions in a single dataframe column 'A0lytics', 'Time Ma0gement' , '0notechnology' 'X 2.0', 'X.301' In my search and replace action I want to change '0' to 'na' in the first case ( e.g. 'A0lytics' to 'Analytics') but not in the 2nd case (X 2.0 should not become X 2.na). How do I achieve it using regex?",306250
94495,nan,306008
94510,"Team, I am getting multiple companies which received the highest investment for D1 frame (USA)....is my analysis correct ? I am getting multiple companies which receives the same maximum amount of funding. If yes, then on what criteria, I have to take top two companies since all of then are receiving same max funding. Please help",305650
94502,"x['pr'] = x.c_l.str.split('|',expand = True)[0] when i tried this,getting below error. A value is trying to be set on a copy of a slice from a DataFrame. Try using .loc[row_indexer,col_indexer] = value instead why this function is not working?",310598
94491,"There are several null values in columns like city, founded at, etc not relevant to the analysis, should they be ignored, imputed or removed?",319357
94520,"In Checkpoint 5: Sector Analysis 2 It is mentioned that the D1, D2 and D3 frames should contain: All the columns of the master_frame along with the primary sector and the main sector. Does this mean that while cleaning we should not drop even a single column or does this mean we can have D1 without the deleted columns in master_frame after cleaning?",318576
98911,how to filter records with values =1 in dataframe?,311046
94503,"Since The total number (or count) of investments for each main sector in a separate column is a summary information, why this should be added to a separate column?",314084
94521,nan,318082
94524,nan,308964
94523,nan,300721
94526,"What does ""Number of investments in top sector (3)"" in excel sheet mean? Number of investments in 3rd top sector based on number of invesments or based on amount invested?",318007
94522,nan,315856
94516,nan,318017
94504,nan,315560
94499,nan,315560
94494,basically wanted to know what is the expectation for flowchart and analysis slides in the ppt,301114
94527,What kind of analysis should be included in ppt? Should we include inferences based on each checkpoint ? Suggestions please,308638
94505,How to extract column name from mapping file after merging for each row based on an unknown column value in master frame?,318007
94482,"Hi TA, We have tried to extract the PDF document provided in the case study for English speaking countries using PyPDF2. However, it is not working correctly as there seems to be some inherent problem in handling the &#39;White Spaces&#39; in the PDF document with PyPDF2. It is generating output but the result are scrambled and unstructured without whitespaces. I have raised this question before in the discussion forum Link https://learn.upgrad.com/v/course/208/question/94149 but have not received a reply. Instead, we have used PDFMINER package (` PDFMINER.six` ). Kindly please confirm it is acceptable to use PDFMINER to extract country names and use for the case study.",311115
94134,"Hi all! I&#39;m on checkpiont4 i.e. merging the main_sector with the master_frame. I&#39;m getting 4000+ null values and the explanation of the same is as follows: So what should be done? Should i first change spelligns in the excel sheet itself? Here you can see : for eg corrrespong to Analytics we have NAN where it is present in mapping.csv but spelling in the .csv file are wrong. Similarly for Finance, Financial Services, etc.. I am attaching the scrennshot for the same below.",318427
94506,Can we modify the order of PPT slides or should we retain them as provided and fill in only the content?,303670
94532,nan,315856
94498,nan,300721
94488,"In last python assignment, we first did Data Cleaning for data frames provided. So in this case study also,before starting checkpoints do we have to first find null percentage, remove null columns , reduce null percentage for data set provided that is, Companies and round2 dataset. I mean all the data cleaning has to be done before starting the assignment or we can ignore it ?",315423
94508,nan,300721
92781,"1. Companies.txt don&#39;t have language column how can we filter it? 2. You have given list of countries in a PDF file who speaks English, but there is no country_code, how can we relate this data to companies.txt, do we have to build this file and then later apply the filter to identify coutries? 3. When do we have to apply the filter for English speaking countries, whether before check point 1 or check point 2?",301113
92932,How do we identify the country based on its code?,305845
92970,"Guys, I have been trying to import rounds2.csv file, but getting error as unicode error import pandas as pd rounds2 = pd.read_csv(&#39;C:\Users\Kja technical1\Desktop\rounds2.csv&#39;) rounds2 I tried infuse &#39;r&#39; before &#39;C&#39; still getting as unicode decode error. why? can anybody suggest how do I go about it.",316399
94528,nan,319384
94537,nan,318329
93599,"print(len(rounds2.loc[~rounds2[&#39;company_permalink&#39;].isin(companies[&#39;permalink&#39;]), :])). Instead I am getting 114949. I have used sep=&quot;\t&quot;, encoding =&quot;latin-1&quot; in importing .txt and encoding =&quot;latin-1&quot; in importing .csv",318335
94539,nan,315560
94515,How can I get the column name based on a value of the row in pandas for a dataframe?,300748
92607,I assume that the suitable funding type is the one for which mean() of investment amounts is in the range USD 5-15 mn - Is that a correct assumption? (Though at the same time I don't understand why Spark Funds can't choose funding type where mean() is below 5 mn -&gt; they can invest in multiple companies in a single investment round??),306250
93617,nan,303673
93208,"Hi, 1st task is mentioned as : &#39;A plot showing the fraction of total investments (globally) in venture, seed, and private equity, and the average amount of investment in each funding type. This chart should make it clear that a certain funding type (FT) is best suited for Spark Funds.&#39; But if want to show this fraction against total investments then other funding types will also come in picture. Does total here mean total of venture, seed, and private equity?",311686
94514,nan,318017
94563,"i performed, say sum() while doing the group by. now i would like to sum the result of sum() aggregation as well. should i treat first level groupby sum() as new column and then perform sum of sum, or there is any other way possible",306005
